Run Num,Connect Time
0,0.002087116241455078
1,0.04266715049743652
2,0.042787790298461914
3,0.04836750030517578
4,0.042246341705322266
5,0.04279375076293945
6,0.04709053039550781
7,0.04330086708068848
8,0.046103477478027344
9,0.04272890090942383
10,0.045960426330566406
11,0.044742584228515625
12,0.04375600814819336
13,0.04797959327697754
14,0.04369544982910156
15,0.044191598892211914
16,0.04395866394042969
17,0.04481220245361328
18,0.04453253746032715
19,0.04405522346496582
